target_lang|closest_lang_0|tree_dist_0|closest_lang_1|tree_dist_1|closest_lang_2|tree_dist_2|closest_lang_3|tree_dist_3|closest_lang_4|tree_dist_4
iba|zlm|0.631578947368421|ind|0.631578947368421|zsm|0.631578947368421|mkn|0.631578947368421|agn|0.4
ibo|ikk|0.8571428571428571|ken|0.5333333333333333|mkl|0.5|nin|0.5|ndj|0.47058823529411764
ign|ame|0.5|not|0.46153846153846156|pib|0.4|cot|0.4|mcb|0.4
ikk|ibo|0.8571428571428571|ken|0.5333333333333333|mkl|0.5|nin|0.5|ndj|0.47058823529411764
imo|med|0.6666666666666666|gam|0.5|kue|0.46153846153846156|cbu|0.25|ura|0.25
inb|qvz|0.8|quh|0.5333333333333333|qve|0.5333333333333333|qul|0.5333333333333333|quf|0.42857142857142855
ind|zsm|0.8888888888888888|zlm|0.7777777777777778|mkn|0.6666666666666666|iba|0.631578947368421|agn|0.42857142857142855
iou|dah|0.6666666666666666|nca|0.6153846153846154|ded|0.42857142857142855|ksr|0.4|bmu|0.4
ipi|kyc|0.8|cbu|0.2857142857142857|ura|0.2857142857142857|ata|0.2857142857142857|con|0.2857142857142857
isl|dan|0.7058823529411765|swe|0.631578947368421|ltz|0.5|nld|0.5|afr|0.47619047619047616
ita|cat|0.72|lat|0.7|oci|0.6923076923076923|spa|0.6666666666666666|glg|0.6666666666666666
jac|knj|0.875|ctu|0.5|chf|0.5|caa|0.5|lac|0.42857142857142855
jav|jvn|0.8333333333333334|agn|0.5454545454545454|tbl|0.5|bps|0.46153846153846156|yka|0.46153846153846156
jic|cbu|0.4|ura|0.4|ata|0.4|con|0.4|tca|0.3333333333333333
jiv|hub|0.75|acu|0.75|cbu|0.3333333333333333|ura|0.3333333333333333|ata|0.3333333333333333
jvn|jav|0.8333333333333334|agn|0.5454545454545454|tbl|0.5|bps|0.46153846153846156|yka|0.46153846153846156
kam|kik|0.8|zga|0.75|ndj|0.7272727272727273|poy|0.7272727272727273|lug|0.72
kan|mal|0.47619047619047616|tam|0.45454545454545453|tel|0.4|cbu|0.18181818181818182|ura|0.18181818181818182
kaq|shp|0.875|cbs|0.6666666666666666|mcd|0.625|yaa|0.625|cbr|0.6153846153846154
kat|cbu|0.2857142857142857|ura|0.2857142857142857|ata|0.2857142857142857|con|0.2857142857142857|tca|0.25
kaz|tur|0.46153846153846156|uzn|0.42857142857142855|azj|0.42857142857142855|cbu|0.25|ura|0.25
kdc|cwe|0.896551724137931|ruf|0.8571428571428571|vid|0.7586206896551724|ngp|0.7333333333333333|ziw|0.7333333333333333
kde|ndj|0.7272727272727273|poy|0.7272727272727273|nnq|0.72|zga|0.6666666666666666|seh|0.6666666666666666
kdl|ibo|0.47058823529411764|ikk|0.47058823529411764|ken|0.4444444444444444|mkl|0.42105263157894735|nin|0.42105263157894735
kea|por|0.8823529411764706|glg|0.875|spa|0.8125|ast|0.8125|cat|0.8
kek|usp|0.8333333333333334|acr|0.7142857142857143|agu|0.6153846153846154|ttc|0.6153846153846154|lac|0.5
ken|ndj|0.6666666666666666|poy|0.6666666666666666|nhu|0.631578947368421|zga|0.6|seh|0.6
kfs|gbk|0.9|bhd|0.8571428571428571|xnr|0.8|dgo|0.8|mjl|0.7777777777777778
kfx|bfz|0.8888888888888888|mjl|0.8235294117647058|gbk|0.7368421052631579|kfs|0.7368421052631579|xnr|0.7368421052631579
khm|cbu|0.3333333333333333|ura|0.3333333333333333|ata|0.3333333333333333|con|0.3333333333333333|tca|0.2857142857142857
kik|kam|0.8|zga|0.72|ndj|0.6956521739130435|poy|0.6956521739130435|lug|0.6923076923076923
kje|lex|0.8|txq|0.5714285714285714|llg|0.5714285714285714|rgu|0.5217391304347826|hvn|0.5
klv|upv|0.8333333333333334|lww|0.64|tgp|0.5384615384615384|apb|0.5217391304347826|tnk|0.5
kmu|kyg|0.875|snp|0.8|bjr|0.42857142857142855|tbg|0.42857142857142855|omw|0.42857142857142855
kne|prf|0.42105263157894735|agn|0.375|jav|0.35294117647058826|jvn|0.35294117647058826|tbl|0.35294117647058826
knf|wol|0.42857142857142855|cbu|0.2|ura|0.2|ata|0.2|con|0.2
knj|jac|0.875|ctu|0.5|chf|0.5|caa|0.5|lac|0.42857142857142855
kor|cbu|0.4|ura|0.4|ata|0.4|con|0.4|tca|0.3333333333333333
ksr|bmu|0.8888888888888888|ded|0.8235294117647058|mpp|0.4444444444444444|iou|0.4|dah|0.4
kue|gam|0.46153846153846156|med|0.46153846153846156|imo|0.46153846153846156|cbu|0.2222222222222222|ura|0.2222222222222222
kvn|cuk|0.8571428571428571|gym|0.7142857142857143|sab|0.7142857142857143|tfr|0.6153846153846154|tuf|0.42857142857142855
kwd|kwf|0.9166666666666666|lgl|0.9166666666666666|far|0.88|apb|0.8181818181818182|aia|0.782608695652174
kwf|kwd|0.9166666666666666|lgl|0.9166666666666666|far|0.88|apb|0.8181818181818182|aia|0.782608695652174
kwi|cbu|0.3333333333333333|ura|0.3333333333333333|ata|0.3333333333333333|con|0.3333333333333333|tca|0.2857142857142857
kyc|ipi|0.8|cbu|0.2857142857142857|ura|0.2857142857142857|ata|0.2857142857142857|con|0.2857142857142857
kyf|cbu|0.25|ura|0.25|ata|0.25|con|0.25|tca|0.2222222222222222
kyg|kmu|0.875|snp|0.8|bjr|0.42857142857142855|tbg|0.42857142857142855|omw|0.42857142857142855
kyq|bjv|0.6666666666666666|cbu|0.2|ura|0.2|ata|0.2|con|0.2
kyz|urb|0.625|gyr|0.625|gub|0.5882352941176471|cbu|0.2|ura|0.2
lac|mop|0.6666666666666666|usp|0.5|kek|0.5|agu|0.46153846153846156|ttc|0.46153846153846156
lao|cbu|0.14285714285714285|ura|0.14285714285714285|ata|0.14285714285714285|con|0.14285714285714285|tca|0.13333333333333333
lat|ita|0.7|ron|0.7|cat|0.6666666666666666|oci|0.6363636363636364|spa|0.6086956521739131
lbb|rai|0.8333333333333334|rug|0.7407407407407407|bnp|0.6956521739130435|tte|0.6086956521739131|tgo|0.6086956521739131
lex|kje|0.8|txq|0.5714285714285714|llg|0.5714285714285714|rgu|0.5217391304347826|hvn|0.5
lgl|kwf|0.9166666666666666|kwd|0.9166666666666666|far|0.88|apb|0.8181818181818182|aia|0.782608695652174
lid|apb|0.5454545454545454|tnk|0.5217391304347826|bnp|0.5217391304347826|tte|0.5217391304347826|nlg|0.5217391304347826
lin|umb|0.5333333333333333|ndj|0.5|poy|0.5|zga|0.4666666666666667|seh|0.4666666666666667
lit|lvs|0.7692307692307693|rus|0.6153846153846154|bel|0.6153846153846154|pol|0.5714285714285714|ukr|0.5714285714285714
llg|txq|0.9090909090909091|rgu|0.75|lex|0.5714285714285714|kje|0.5714285714285714|hvn|0.47619047619047616
loz|mgh|0.7586206896551724|ndj|0.64|poy|0.64|zga|0.5925925925925926|seh|0.5925925925925926
ltz|deu|0.5833333333333334|nld|0.5454545454545454|dan|0.5263157894736842|afr|0.5217391304347826|eng|0.5
lug|sxb|0.7407407407407407|zga|0.72|kam|0.72|ndj|0.6956521739130435|poy|0.6956521739130435
luo|dik|0.42857142857142855|cbu|0.2|ura|0.2|ata|0.2|con|0.2
lvs|lit|0.7692307692307693|rus|0.5714285714285714|bel|0.5714285714285714|pol|0.5333333333333333|ukr|0.5333333333333333
lww|upv|0.6956521739130435|klv|0.64|tgp|0.56|apb|0.5454545454545454|tnk|0.5217391304347826
maj|maq|0.875|vmy|0.8235294117647058|pls|0.5555555555555556|zpl|0.47058823529411764|zpz|0.47058823529411764
mal|tam|0.8|kan|0.47619047619047616|tel|0.3333333333333333|cbu|0.14285714285714285|ura|0.14285714285714285
maq|maj|0.875|vmy|0.8235294117647058|pls|0.5555555555555556|zpl|0.47058823529411764|zpz|0.47058823529411764
mar|mjl|0.5263157894736842|kfx|0.5|pan|0.5|bfz|0.5|ory|0.5
maz|otq|0.7058823529411765|ote|0.7058823529411765|cco|0.5333333333333333|cso|0.47058823529411764|cuc|0.47058823529411764
mbb|obo|0.8421052631578947|mbt|0.7|cgc|0.5882352941176471|bkd|0.5263157894736842|ceb|0.47058823529411764
mbc|ake|0.7692307692307693|cbu|0.25|ura|0.25|ata|0.25|con|0.25
mbh|apr|0.7692307692307693|met|0.7692307692307693|mee|0.7407407407407407|tbc|0.7142857142857143|bzh|0.5925925925925926
mbj|cbu|0.4|ura|0.4|ata|0.4|con|0.4|tca|0.3333333333333333
mbt|obo|0.7368421052631579|mbb|0.7|cgc|0.5882352941176471|bkd|0.5263157894736842|ceb|0.47058823529411764
mca|cbu|0.3333333333333333|ura|0.3333333333333333|ata|0.3333333333333333|con|0.3333333333333333|tca|0.2857142857142857
mcb|cot|0.75|not|0.7142857142857143|cni|0.7058823529411765|cpu|0.6666666666666666|cjo|0.6666666666666666
mcd|yaa|0.875|cbs|0.8|shp|0.625|kaq|0.625|cbr|0.6153846153846154
mco|mxq|0.75|mto|0.6153846153846154|cbu|0.2|ura|0.2|ata|0.2
mcp|ndj|0.5833333333333334|poy|0.5833333333333334|bss|0.5714285714285714|ken|0.5454545454545454|zga|0.5384615384615384
mcq|bbb|0.6666666666666666|cbu|0.3333333333333333|ura|0.3333333333333333|ata|0.3333333333333333|con|0.3333333333333333
mdy|cbu|0.2857142857142857|ura|0.2857142857142857|ata|0.2857142857142857|con|0.2857142857142857|tca|0.25
med|imo|0.6666666666666666|gam|0.5|kue|0.46153846153846156|cbu|0.25|ura|0.25
mee|apr|0.8|met|0.8|mbh|0.7407407407407407|tbc|0.7407407407407407|bzh|0.6153846153846154
meq|muy|0.7777777777777778|xed|0.625|mqb|0.5333333333333333|hau|0.375|daa|0.3333333333333333
met|tbc|0.8461538461538461|apr|0.8333333333333334|mee|0.8|mbh|0.7692307692307693|bzh|0.64
mgh|loz|0.7586206896551724|ndj|0.6666666666666666|poy|0.6666666666666666|zga|0.6153846153846154|seh|0.6153846153846154
mib|xtm|0.8888888888888888|mie|0.8888888888888888|mpm|0.8888888888888888|mxb|0.8235294117647058|mit|0.7777777777777778
mie|xtm|0.8888888888888888|mpm|0.8888888888888888|mib|0.8888888888888888|mxb|0.8235294117647058|mit|0.7777777777777778
mih|mxt|0.9|mio|0.8|mxb|0.7777777777777778|mit|0.7368421052631579|xtm|0.7368421052631579
mil|xtd|0.8888888888888888|mxb|0.8235294117647058|mit|0.7777777777777778|xtm|0.7777777777777778|mie|0.7777777777777778
mio|mxt|0.8|mih|0.8|mxb|0.7777777777777778|mit|0.7368421052631579|xtm|0.7368421052631579
mit|mxb|0.8235294117647058|xtm|0.7777777777777778|mie|0.7777777777777778|mil|0.7777777777777778|xtd|0.7777777777777778
miz|mxb|0.8235294117647058|mit|0.7777777777777778|xtm|0.7777777777777778|mie|0.7777777777777778|mil|0.7777777777777778
mjl|kfx|0.8235294117647058|bfz|0.8235294117647058|gbk|0.7777777777777778|kfs|0.7777777777777778|xnr|0.7777777777777778
mkd|bul|0.8888888888888888|slv|0.7058823529411765|rus|0.625|bel|0.625|pol|0.5882352941176471
mkl|yor|0.7272727272727273|ibo|0.5|ikk|0.5|ken|0.47058823529411764|nin|0.4444444444444444
mkn|zlm|0.6666666666666666|ind|0.6666666666666666|zsm|0.6666666666666666|iba|0.631578947368421|agn|0.42857142857142855
mlt|arb|0.8235294117647058|heb|0.5555555555555556|amh|0.4444444444444444|cbu|0.18181818181818182|ura|0.18181818181818182
mop|lac|0.6666666666666666|usp|0.5|kek|0.5|agu|0.46153846153846156|ttc|0.46153846153846156
mox|tte|0.782608695652174|tgo|0.6956521739130435|mpx|0.6956521739130435|rro|0.64|bnp|0.6086956521739131
mpm|xtm|0.8888888888888888|mie|0.8888888888888888|mib|0.8888888888888888|mxb|0.8235294117647058|mit|0.7777777777777778
mpp|ded|0.47058823529411764|ksr|0.4444444444444444|bmu|0.4444444444444444|iou|0.4|dah|0.4
mpx|tgo|0.8181818181818182|rro|0.75|tte|0.7272727272727273|mox|0.6956521739130435|bnp|0.6363636363636364
mqb|xed|0.6153846153846154|muy|0.5333333333333333|meq|0.5333333333333333|hau|0.46153846153846156|daa|0.4
mqj|ptu|0.6666666666666666|agn|0.5|jav|0.46153846153846156|jvn|0.46153846153846156|tbl|0.46153846153846156
mri|apb|0.46153846153846156|tnk|0.4444444444444444|bnp|0.4444444444444444|tte|0.4444444444444444|nlg|0.4444444444444444
msy|geb|0.7692307692307693|gai|0.6153846153846154|cbu|0.2222222222222222|ura|0.2222222222222222|ata|0.2222222222222222
mto|mco|0.6153846153846154|mxq|0.6153846153846154|cbu|0.2857142857142857|ura|0.2857142857142857|ata|0.2857142857142857
muy|meq|0.7777777777777778|xed|0.625|mqb|0.5333333333333333|hau|0.375|daa|0.3333333333333333
mxb|mit|0.8235294117647058|xtm|0.8235294117647058|mie|0.8235294117647058|mil|0.8235294117647058|xtd|0.8235294117647058
mxq|mco|0.75|mto|0.6153846153846154|cbu|0.2|ura|0.2|ata|0.2
mxt|mih|0.9|mio|0.8|mxb|0.7777777777777778|mit|0.7368421052631579|xtm|0.7368421052631579
myk|spp|0.8|soy|0.6153846153846154|bba|0.5333333333333333|cme|0.5|box|0.4444444444444444
myy|sri|0.5714285714285714|tuo|0.5|tav|0.46153846153846156|pir|0.46153846153846156|bao|0.46153846153846156
nab|cbu|0.3333333333333333|ura|0.3333333333333333|ata|0.3333333333333333|con|0.3333333333333333|tca|0.2857142857142857
nas|cbu|0.2222222222222222|ura|0.2222222222222222|ata|0.2222222222222222|con|0.2222222222222222|tca|0.2
nca|iou|0.6153846153846154|dah|0.6153846153846154|ded|0.4|ksr|0.375|bmu|0.375
nch|nhw|0.875|nhe|0.875|ngu|0.8|nhy|0.8|azz|0.8
ncj|ncl|0.7058823529411765|ngu|0.6666666666666666|nhy|0.6666666666666666|azz|0.6666666666666666|nhw|0.625
ncl|ncj|0.7058823529411765|ngu|0.625|nhy|0.625|azz|0.625|nhw|0.5882352941176471
ncu|nko|0.75|fon|0.38095238095238093|soy|0.3157894736842105|myk|0.3|ibo|0.3
ndj|poy|0.9|zga|0.7272727272727273|seh|0.7272727272727273|nya|0.7272727272727273|kam|0.7272727272727273
nfa|hvn|0.9|lex|0.5|kje|0.5|txq|0.47619047619047616|llg|0.47619047619047616
ngp|ziw|0.9333333333333333|vid|0.8275862068965517|ruf|0.7857142857142857|cwe|0.7586206896551724|kdc|0.7333333333333333
ngu|nhy|0.8571428571428571|azz|0.8571428571428571|nhw|0.8|nhe|0.8|nch|0.8
nhe|nhw|0.875|nch|0.875|ngu|0.8|nhy|0.8|azz|0.8
nhu|ken|0.631578947368421|ndj|0.5714285714285714|poy|0.5714285714285714|zga|0.5217391304347826|seh|0.5217391304347826
nhw|nhe|0.875|nch|0.875|ngu|0.8|nhy|0.8|azz|0.8
nhy|ngu|0.8571428571428571|azz|0.8571428571428571|nhw|0.8|nhe|0.8|nch|0.8
nin|ibo|0.5|ikk|0.5|ken|0.47058823529411764|mkl|0.4444444444444444|ndj|0.42105263157894735
nko|ncu|0.75|fon|0.42105263157894735|soy|0.35294117647058826|myk|0.3333333333333333|ibo|0.3333333333333333
nld|afr|0.8695652173913043|ltz|0.5454545454545454|dan|0.5263157894736842|eng|0.5|isl|0.5
nlg|bgt|0.9090909090909091|apb|0.6666666666666666|aia|0.6363636363636364|kwf|0.6086956521739131|kwd|0.6086956521739131
nnq|kde|0.72|ndj|0.6956521739130435|poy|0.6956521739130435|zga|0.64|seh|0.64
noa|cbu|0.4|ura|0.4|ata|0.4|con|0.4|tca|0.3333333333333333
not|ame|0.7272727272727273|cot|0.7142857142857143|mcb|0.7142857142857143|cni|0.6666666666666666|cpu|0.625
npl|ngu|0.75|nhy|0.75|azz|0.75|nhw|0.7058823529411765|nhe|0.7058823529411765
nya|seh|0.8333333333333334|ndj|0.7272727272727273|poy|0.7272727272727273|zga|0.6666666666666666|kam|0.6666666666666666
obo|mbb|0.8421052631578947|mbt|0.7368421052631579|cgc|0.625|bkd|0.5555555555555556|ceb|0.5
oci|cat|0.8888888888888888|spa|0.8275862068965517|glg|0.8275862068965517|ast|0.8275862068965517|kea|0.7741935483870968
omw|bjr|0.8333333333333334|tbg|0.8333333333333334|awb|0.6153846153846154|agd|0.6153846153846154|snp|0.46153846153846156
ood|stp|0.6153846153846154|tac|0.5|ngu|0.46153846153846156|nhy|0.46153846153846156|crn|0.46153846153846156
ory|ben|0.7368421052631579|asm|0.7|mjl|0.5882352941176471|kfx|0.5555555555555556|pan|0.5555555555555556
ote|otq|0.8888888888888888|maz|0.7058823529411765|cco|0.5|cso|0.4444444444444444|cuc|0.4444444444444444
otq|ote|0.8888888888888888|maz|0.7058823529411765|cco|0.5|cso|0.4444444444444444|cuc|0.4444444444444444
pab|cbu|0.2857142857142857|ura|0.2857142857142857|ata|0.2857142857142857|con|0.2857142857142857|tca|0.25
pad|cbu|0.4|ura|0.4|ata|0.4|con|0.4|tca|0.3333333333333333
pan|snd|0.7777777777777778|mjl|0.5882352941176471|kfx|0.5555555555555556|bfz|0.5555555555555556|ory|0.5555555555555556
pao|cbu|0.25|ura|0.25|ata|0.25|con|0.25|tca|0.2222222222222222
pes|tgk|0.8333333333333334|pst|0.5263157894736842|sdh|0.45454545454545453|glk|0.45454545454545453|mjl|0.42105263157894735
pib|ame|0.46153846153846156|not|0.42857142857142855|ign|0.4|cot|0.375|mcb|0.375
pir|gvc|0.8571428571428571|cbc|0.6666666666666666|tue|0.6666666666666666|tuo|0.6153846153846154|tav|0.5714285714285714
pjt|cbu|0.18181818181818182|ura|0.18181818181818182|ata|0.18181818181818182|con|0.18181818181818182|tca|0.16666666666666666
pls|maj|0.5555555555555556|maq|0.5555555555555556|vmy|0.5263157894736842|zpl|0.42105263157894735|zpz|0.42105263157894735
poi|zos|0.6|cbu|0.2857142857142857|ura|0.2857142857142857|ata|0.2857142857142857|con|0.2857142857142857
pol|slk|0.75|ces|0.7058823529411765|rus|0.6666666666666666|bel|0.6666666666666666|ukr|0.625
